grid_row,grid_col,lat,lon,current_u,current_v,wind_speed_knots
36,2,-72.4324,-39.7297,-0.337,0.303,24.4
36,3,-72.4324,-39.5946,-0.478,0.264,20.7
36,4,-72.4324,-39.4595,0.501,-0.135,24.3
36,5,-72.4324,-39.3243,0.549,0.144,19.1
36,6,-72.4324,-39.1892,-0.344,0.019,6.6
36,7,-72.4324,-39.0541,-0.155,0.203,13.0
36,8,-72.4324,-38.9189,-0.477,-0.168,17.9
36,9,-72.4324,-38.7838,-0.119,0.186,12.0
36,10,-72.4324,-38.6486,0.505,-0.138,10.5
36,11,-72.4324,-38.5135,0.173,0.341,16.5
36,12,-72.4324,-38.3784,-0.047,-0.114,23.7
36,13,-72.4324,-38.2432,-0.017,-0.137,5.7
36,14,-72.4324,-38.1081,-0.498,0.185,20.4
36,15,-72.4324,-37.973,-0.11,0.222,19.5
36,16,-72.4324,-37.8378,0.34,-0.046,24.3
36,17,-72.4324,-37.7027,0.766,-0.42,23.6
36,18,-72.4324,-37.5676,0.601,-0.132,20.2
36,19,-72.4324,-37.4324,-0.469,0.368,15.4
36,20,-72.4324,-37.2973,0.668,0.153,9.1
36,21,-72.4324,-37.1622,0.518,0.211,15.9
36,22,-72.4324,-37.027,0.514,-0.567,20.3
36,23,-72.4324,-36.8919,0.095,-0.132,22.9
36,24,-72.4324,-36.7568,0.017,0.047,20.8
36,25,-72.4324,-36.6216,-0.106,0.23,8.9
36,26,-72.4324,-36.4865,-0.415,-0.551,17.0
36,27,-72.4324,-36.3514,-0.203,0.252,11.6
36,28,-72.4324,-36.2162,-0.179,-0.052,5.2
36,29,-72.4324,-36.0811,0.129,-0.403,9.0
36,30,-72.4324,-35.9459,0.472,-0.283,7.3
36,31,-72.4324,-35.8108,0.116,-0.318,21.9
36,32,-72.4324,-35.6757,-0.425,-0.069,10.2
36,33,-72.4324,-35.5405,0.745,-0.548,10.7
36,34,-72.4324,-35.4054,0.726,-0.441,24.2
36,35,-72.4324,-35.2703,0.521,0.213,12.6
36,36,-72.4324,-35.1351,0.789,-0.467,5.2
36,37,-72.4324,-35.0,0.208,-0.367,10.7
36,38,-72.4324,-34.8649,0.752,-0.147,7.4
36,39,-72.4324,-34.7297,-0.402,-0.083,7.1
36,40,-72.4324,-34.5946,-0.025,0.164,6.5
36,41,-72.4324,-34.4595,-0.207,-0.153,16.9
36,42,-72.4324,-34.3243,-0.245,0.19,8.8
36,43,-72.4324,-34.1892,-0.317,0.018,12.2
36,44,-72.4324,-34.0541,0.309,-0.487,22.2
36,45,-72.4324,-33.9189,0.516,-0.444,13.5
36,46,-72.4324,-33.7838,0.252,-0.163,23.3
36,47,-72.4324,-33.6486,-0.309,-0.203,15.0
36,48,-72.4324,-33.5135,0.554,0.144,13.0
36,49,-72.4324,-33.3784,0.327,-0.019,20.0
36,50,-72.4324,-33.2432,0.005,-0.212,6.5
36,51,-72.4324,-33.1081,0.376,-0.429,6.8
36,52,-72.4324,-32.973,-0.162,-0.373,18.0
36,53,-72.4324,-32.8378,-0.051,-0.024,14.7
36,54,-72.4324,-32.7027,0.693,-0.177,20.8
36,55,-72.4324,-32.5676,-0.122,-0.085,23.3
36,56,-72.4324,-32.4324,0.111,-0.429,12.8
36,57,-72.4324,-32.2973,0.657,0.063,16.9
36,58,-72.4324,-32.1622,0.42,0.253,15.0
36,59,-72.4324,-32.027,-0.419,-0.342,24.6
36,60,-72.4324,-31.8919,-0.309,-0.108,21.6
36,61,-72.4324,-31.7568,-0.49,0.376,23.2
36,62,-72.4324,-31.6216,0.32,-0.267,10.1
36,63,-72.4324,-31.4865,0.082,-0.005,20.5
36,64,-72.4324,-31.3514,-0.325,-0.51,10.3
36,65,-72.4324,-31.2162,0.745,0.006,9.2
36,66,-72.4324,-31.0811,0.189,-0.51,23.9
36,67,-72.4324,-30.9459,-0.186,0.359,5.4
36,68,-72.4324,-30.8108,0.151,0.116,24.3
36,69,-72.4324,-30.6757,0.384,0.188,8.0
36,70,-72.4324,-30.5405,-0.401,0.104,21.4
36,71,-72.4324,-30.4054,-0.143,-0.01,10.5
36,72,-72.4324,-30.2703,0.549,-0.15,12.0
36,73,-72.4324,-30.1351,0.098,0.258,9.3
36,74,-72.4324,-30.0,0.211,0.357,16.7
37,0,-72.5,-40.0,0.063,-0.101,12.0
37,1,-72.5,-39.8649,-0.443,0.332,18.1
37,2,-72.5,-39.7297,-0.285,-0.017,5.3
37,3,-72.5,-39.5946,0.079,-0.062,6.3
37,4,-72.5,-39.4595,-0.228,-0.146,7.0
37,5,-72.5,-39.3243,-0.435,-0.391,13.4
37,6,-72.5,-39.1892,0.597,-0.596,21.3
37,7,-72.5,-39.0541,0.776,-0.358,22.8
37,8,-72.5,-38.9189,0.531,-0.09,9.9
37,9,-72.5,-38.7838,0.61,-0.22,16.5
37,10,-72.5,-38.6486,-0.185,-0.152,20.4
37,11,-72.5,-38.5135,0.749,0.381,10.8
37,12,-72.5,-38.3784,-0.244,-0.25,13.2
37,13,-72.5,-38.2432,0.737,-0.148,15.5
37,14,-72.5,-38.1081,0.793,-0.466,7.7
37,15,-72.5,-37.973,0.425,-0.552,5.5
37,16,-72.5,-37.8378,0.775,0.175,8.1
37,17,-72.5,-37.7027,0.24,-0.029,17.5
37,18,-72.5,-37.5676,-0.163,0.161,6.5
37,19,-72.5,-37.4324,0.068,-0.45,8.8
37,20,-72.5,-37.2973,0.272,-0.028,11.8
37,21,-72.5,-37.1622,-0.405,-0.346,6.6
37,22,-72.5,-37.027,0.309,-0.372,8.8
37,23,-72.5,-36.8919,0.776,-0.588,23.2
37,24,-72.5,-36.7568,-0.253,-0.47,5.4
37,25,-72.5,-36.6216,0.53,-0.291,18.1
37,26,-72.5,-36.4865,0.68,-0.483,12.7
37,27,-72.5,-36.3514,0.727,0.386,18.5
37,28,-72.5,-36.2162,0.748,-0.291,16.8
37,29,-72.5,-36.0811,0.178,-0.47,9.5
37,30,-72.5,-35.9459,0.771,-0.401,21.9
37,31,-72.5,-35.8108,0.485,-0.012,14.8
37,32,-72.5,-35.6757,-0.29,-0.536,21.5
37,33,-72.5,-35.5405,0.12,0.262,13.1
37,34,-72.5,-35.4054,0.434,0.361,24.7
37,35,-72.5,-35.2703,-0.178,-0.353,20.4
37,36,-72.5,-35.1351,0.333,-0.15,24.3
37,37,-72.5,-35.0,0.367,-0.578,15.3
37,38,-72.5,-34.8649,-0.288,0.041,14.5
37,39,-72.5,-34.7297,0.235,-0.186,20.1
37,40,-72.5,-34.5946,0.503,-0.33,22.6
37,41,-72.5,-34.4595,0.149,-0.393,24.3
37,42,-72.5,-34.3243,-0.484,0.054,11.5
37,43,-72.5,-34.1892,-0.488,-0.184,21.0
37,44,-72.5,-34.0541,-0.036,-0.42,9.2
37,45,-72.5,-33.9189,0.704,0.089,15.9
37,46,-72.5,-33.7838,-0.203,-0.035,8.6
37,47,-72.5,-33.6486,0.325,0.259,11.9
37,48,-72.5,-33.5135,-0.211,-0.483,23.6
37,49,-72.5,-33.3784,-0.082,0.186,7.9
37,50,-72.5,-33.2432,0.602,0.074,17.6
37,51,-72.5,-33.1081,0.448,-0.485,16.9
37,52,-72.5,-32.973,-0.376,0.095,7.4
37,53,-72.5,-32.8378,0.057,-0.158,11.5
37,54,-72.5,-32.7027,-0.462,0.345,16.3
37,55,-72.5,-32.5676,0.125,-0.458,8.7
37,56,-72.5,-32.4324,0.361,0.043,21.0
37,57,-72.5,-32.2973,-0.346,-0.218,24.4
37,58,-72.5,-32.1622,-0.124,0.357,9.3
37,59,-72.5,-32.027,0.017,-0.27,8.7
37,60,-72.5,-31.8919,0.695,0.362,14.1
37,61,-72.5,-31.7568,0.791,0.301,20.0
37,62,-72.5,-31.6216,-0.442,-0.33,10.6
37,63,-72.5,-31.4865,0.489,0.204,5.4
37,64,-72.5,-31.3514,-0.017,0.396,15.8
37,65,-72.5,-31.2162,0.01,-0.347,24.1
37,66,-72.5,-31.0811,0.481,-0.163,12.8
37,67,-72.5,-30.9459,0.694,-0.08,13.4
37,68,-72.5,-30.8108,0.736,-0.305,24.4
37,69,-72.5,-30.6757,0.25,-0.585,18.9
37,70,-72.5,-30.5405,-0.036,-0.38,19.4
37,71,-72.5,-30.4054,0.524,-0.318,16.3
37,72,-72.5,-30.2703,-0.174,-0.156,24.5
37,73,-72.5,-30.1351,0.233,-0.429,18.8
37,74,-72.5,-30.0,-0.034,0.273,22.9
38,0,-72.5676,-40.0,0.354,0.105,19.0
38,1,-72.5676,-39.8649,-0.187,-0.515,19.7
38,2,-72.5676,-39.7297,-0.251,0.05,10.8
38,3,-72.5676,-39.5946,0.694,0.054,11.1
38,4,-72.5676,-39.4595,-0.368,0.356,20.7
38,5,-72.5676,-39.3243,0.158,-0.597,10.9
38,6,-72.5676,-39.1892,-0.213,-0.352,16.3
38,7,-72.5676,-39.0541,-0.449,0.328,10.0
38,8,-72.5676,-38.9189,-0.453,0.332,21.3
38,9,-72.5676,-38.7838,-0.272,0.121,7.2
38,10,-72.5676,-38.6486,0.627,0.166,21.6
38,11,-72.5676,-38.5135,-0.133,-0.509,17.1
38,12,-72.5676,-38.3784,0.736,-0.086,8.7
38,13,-72.5676,-38.2432,0.256,-0.368,15.8
38,14,-72.5676,-38.1081,0.068,-0.419,10.6
38,15,-72.5676,-37.973,0.254,0.21,11.5
38,16,-72.5676,-37.8378,0.172,-0.465,12.0
38,17,-72.5676,-37.7027,0.486,-0.131,6.3
38,18,-72.5676,-37.5676,-0.133,0.339,24.7
38,19,-72.5676,-37.4324,-0.041,-0.414,5.6
38,20,-72.5676,-37.2973,0.662,0.378,18.2
38,21,-72.5676,-37.1622,0.73,0.394,12.4
38,22,-72.5676,-37.027,0.66,-0.044,17.9
38,23,-72.5676,-36.8919,0.045,-0.43,12.1
38,24,-72.5676,-36.7568,0.514,-0.284,18.5
38,25,-72.5676,-36.6216,0.119,-0.176,19.6
38,26,-72.5676,-36.4865,0.147,-0.291,18.8
38,27,-72.5676,-36.3514,-0.234,-0.319,7.3
38,28,-72.5676,-36.2162,0.268,0.372,18.1
38,29,-72.5676,-36.0811,-0.258,-0.447,10.6
38,30,-72.5676,-35.9459,-0.069,0.133,5.6
38,31,-72.5676,-35.8108,0.612,-0.6,13.3
38,32,-72.5676,-35.6757,-0.231,-0.004,13.7
38,33,-72.5676,-35.5405,-0.407,0.316,14.3
38,34,-72.5676,-35.4054,-0.41,-0.312,19.1
38,35,-72.5676,-35.2703,0.723,-0.414,11.2
38,36,-72.5676,-35.1351,0.159,0.052,11.3
38,37,-72.5676,-35.0,0.032,0.113,6.2
38,38,-72.5676,-34.8649,0.554,0.088,18.7
38,39,-72.5676,-34.7297,0.587,-0.281,16.4
38,40,-72.5676,-34.5946,-0.068,-0.348,12.0
38,41,-72.5676,-34.4595,0.402,0.356,19.1
38,42,-72.5676,-34.3243,0.502,0.323,15.7
38,43,-72.5676,-34.1892,0.351,-0.143,14.4
38,44,-72.5676,-34.0541,-0.303,0.246,15.2
38,45,-72.5676,-33.9189,0.639,-0.148,17.7
38,46,-72.5676,-33.7838,0.201,-0.176,18.2
38,47,-72.5676,-33.6486,-0.133,-0.443,10.8
38,48,-72.5676,-33.5135,0.053,-0.174,7.8
38,49,-72.5676,-33.3784,-0.451,-0.063,8.1
38,50,-72.5676,-33.2432,-0.334,-0.577,17.8
38,51,-72.5676,-33.1081,0.495,-0.156,22.5
38,52,-72.5676,-32.973,-0.5,0.181,13.2
38,53,-72.5676,-32.8378,0.042,0.08,8.4
38,54,-72.5676,-32.7027,0.179,0.035,20.1
38,55,-72.5676,-32.5676,-0.429,0.31,21.6
38,56,-72.5676,-32.4324,0.765,-0.582,22.6
38,57,-72.5676,-32.2973,-0.206,-0.043,17.1
38,58,-72.5676,-32.1622,-0.105,0.187,22.2
38,59,-72.5676,-32.027,-0.105,-0.059,5.3
38,60,-72.5676,-31.8919,-0.2,-0.276,7.1
38,61,-72.5676,-31.7568,-0.498,-0.464,6.9
38,62,-72.5676,-31.6216,0.448,0.288,19.3
38,63,-72.5676,-31.4865,0.757,-0.129,6.4
38,64,-72.5676,-31.3514,-0.208,0.278,14.9
38,65,-72.5676,-31.2162,0.362,-0.014,14.5
38,66,-72.5676,-31.0811,0.464,0.074,11.2
38,67,-72.5676,-30.9459,0.603,0.204,22.4
38,68,-72.5676,-30.8108,0.049,0.059,8.4
38,69,-72.5676,-30.6757,-0.106,-0.202,12.0
38,70,-72.5676,-30.5405,-0.077,-0.086,20.5
38,71,-72.5676,-30.4054,0.426,0.203,5.6
38,72,-72.5676,-30.2703,0.562,-0.226,18.5
38,73,-72.5676,-30.1351,-0.264,-0.212,21.3
38,74,-72.5676,-30.0,-0.018,-0.504,23.6
39,0,-72.6351,-40.0,0.673,0.315,22.5
39,1,-72.6351,-39.8649,0.549,-0.509,11.4
39,2,-72.6351,-39.7297,0.78,0.048,16.7
39,3,-72.6351,-39.5946,0.481,-0.187,6.5
39,4,-72.6351,-39.4595,0.011,-0.194,10.2
39,5,-72.6351,-39.3243,0.268,0.08,6.9
39,6,-72.6351,-39.1892,0.359,-0.533,11.3
39,7,-72.6351,-39.0541,-0.398,-0.006,22.5
39,8,-72.6351,-38.9189,0.208,0.172,11.9
39,9,-72.6351,-38.7838,0.422,0.228,16.2
39,10,-72.6351,-38.6486,-0.282,-0.429,13.7
39,11,-72.6351,-38.5135,0.515,0.297,14.2
39,12,-72.6351,-38.3784,0.259,0.056,24.4
39,13,-72.6351,-38.2432,0.738,0.282,10.9
39,14,-72.6351,-38.1081,-0.445,-0.115,17.5
39,15,-72.6351,-37.973,-0.155,-0.058,13.4
39,16,-72.6351,-37.8378,0.282,0.319,6.2
39,17,-72.6351,-37.7027,-0.114,0.3,14.8
39,18,-72.6351,-37.5676,0.429,-0.152,21.3
39,19,-72.6351,-37.4324,0.487,-0.326,7.0
39,20,-72.6351,-37.2973,-0.367,-0.207,6.4
39,21,-72.6351,-37.1622,0.168,-0.212,8.1
39,22,-72.6351,-37.027,0.162,-0.313,20.3
39,23,-72.6351,-36.8919,-0.02,-0.331,19.5
39,24,-72.6351,-36.7568,0.713,0.261,16.3
39,25,-72.6351,-36.6216,0.576,-0.53,14.4
39,26,-72.6351,-36.4865,0.406,0.078,22.8
39,27,-72.6351,-36.3514,0.429,-0.427,20.3
39,28,-72.6351,-36.2162,0.1,-0.255,21.2
39,29,-72.6351,-36.0811,0.697,-0.538,21.3
39,30,-72.6351,-35.9459,0.403,-0.33,17.9
39,31,-72.6351,-35.8108,0.448,0.168,14.2
39,32,-72.6351,-35.6757,0.62,0.285,22.3
39,33,-72.6351,-35.5405,-0.144,-0.378,23.5
39,34,-72.6351,-35.4054,0.549,-0.136,5.5
39,35,-72.6351,-35.2703,-0.246,-0.13,6.0
39,36,-72.6351,-35.1351,-0.051,0.274,24.2
39,37,-72.6351,-35.0,-0.064,0.163,10.5
39,38,-72.6351,-34.8649,0.772,-0.087,22.5
39,39,-72.6351,-34.7297,0.613,0.071,12.8
39,40,-72.6351,-34.5946,0.412,0.247,7.4
39,41,-72.6351,-34.4595,0.445,-0.59,6.6
39,42,-72.6351,-34.3243,0.231,-0.197,8.1
39,43,-72.6351,-34.1892,0.731,0.307,10.0
39,44,-72.6351,-34.0541,0.145,0.14,14.8
39,45,-72.6351,-33.9189,-0.005,-0.057,19.0
39,46,-72.6351,-33.7838,-0.288,-0.07,24.7
39,47,-72.6351,-33.6486,0.522,-0.252,13.8
39,48,-72.6351,-33.5135,0.455,-0.079,15.4
39,49,-72.6351,-33.3784,-0.0,0.055,15.4
39,50,-72.6351,-33.2432,-0.467,-0.182,15.8
39,51,-72.6351,-33.1081,0.591,0.114,15.4
39,52,-72.6351,-32.973,-0.485,0.261,5.2
39,53,-72.6351,-32.8378,0.415,-0.445,5.0
39,54,-72.6351,-32.7027,0.761,-0.148,7.0
39,55,-72.6351,-32.5676,0.069,-0.192,7.0
39,56,-72.6351,-32.4324,-0.195,0.087,19.1
39,57,-72.6351,-32.2973,0.416,-0.35,9.1
39,58,-72.6351,-32.1622,0.562,0.04,22.9
39,59,-72.6351,-32.027,0.21,0.277,23.6
39,60,-72.6351,-31.8919,0.757,-0.182,24.5
39,61,-72.6351,-31.7568,-0.433,0.311,23.8
39,62,-72.6351,-31.6216,0.156,0.393,10.4
39,63,-72.6351,-31.4865,0.434,-0.494,15.2
39,64,-72.6351,-31.3514,0.621,-0.367,8.5
39,65,-72.6351,-31.2162,-0.267,0.35,21.1
39,66,-72.6351,-31.0811,0.54,0.358,22.8
39,67,-72.6351,-30.9459,0.219,-0.502,22.0
39,68,-72.6351,-30.8108,0.016,-0.585,13.7
39,69,-72.6351,-30.6757,-0.329,-0.439,20.2
39,70,-72.6351,-30.5405,0.625,0.396,7.0
39,71,-72.6351,-30.4054,-0.296,-0.42,5.8
39,72,-72.6351,-30.2703,-0.097,-0.097,20.1
39,73,-72.6351,-30.1351,-0.123,0.248,13.5
39,74,-72.6351,-30.0,0.633,-0.58,24.9
40,0,-72.7027,-40.0,0.375,0.004,6.9
40,1,-72.7027,-39.8649,0.536,-0.323,22.1
40,2,-72.7027,-39.7297,-0.174,0.262,14.6
40,3,-72.7027,-39.5946,0.312,-0.317,21.5
40,4,-72.7027,-39.4595,0.243,0.087,21.3
40,5,-72.7027,-39.3243,0.583,0.074,23.3
40,6,-72.7027,-39.1892,0.678,-0.379,11.0
40,7,-72.7027,-39.0541,-0.484,-0.565,24.0
40,8,-72.7027,-38.9189,0.376,-0.191,8.0
40,9,-72.7027,-38.7838,-0.433,-0.311,6.6
40,10,-72.7027,-38.6486,0.214,0.209,13.6
40,11,-72.7027,-38.5135,-0.126,0.2,21.6
40,12,-72.7027,-38.3784,-0.101,-0.143,14.5
40,13,-72.7027,-38.2432,-0.041,0.007,21.6
40,14,-72.7027,-38.1081,0.308,0.004,19.6
40,15,-72.7027,-37.973,-0.066,0.227,9.2
40,16,-72.7027,-37.8378,0.453,-0.175,24.0
40,17,-72.7027,-37.7027,0.026,-0.325,6.2
40,18,-72.7027,-37.5676,-0.411,-0.335,23.0
40,19,-72.7027,-37.4324,0.519,-0.064,11.1
40,20,-72.7027,-37.2973,-0.129,-0.151,15.0
40,21,-72.7027,-37.1622,0.063,-0.16,13.4
40,22,-72.7027,-37.027,0.391,-0.509,8.4
40,23,-72.7027,-36.8919,-0.068,0.119,12.2
40,24,-72.7027,-36.7568,-0.426,-0.386,8.9
40,25,-72.7027,-36.6216,-0.014,-0.403,9.1
40,26,-72.7027,-36.4865,0.728,-0.187,8.7
40,27,-72.7027,-36.3514,0.334,-0.372,14.8
40,28,-72.7027,-36.2162,0.373,-0.016,21.0
40,29,-72.7027,-36.0811,0.322,-0.229,16.4
40,30,-72.7027,-35.9459,-0.241,-0.151,22.9
40,31,-72.7027,-35.8108,0.044,-0.063,17.7
40,32,-72.7027,-35.6757,0.476,-0.396,18.8
40,33,-72.7027,-35.5405,-0.368,-0.444,18.4
40,34,-72.7027,-35.4054,-0.139,0.28,14.0
40,35,-72.7027,-35.2703,-0.141,-0.166,18.8
40,36,-72.7027,-35.1351,0.062,-0.188,6.4
40,37,-72.7027,-35.0,0.774,-0.564,22.2
40,38,-72.7027,-34.8649,-0.412,-0.102,20.6
40,39,-72.7027,-34.7297,0.174,-0.046,9.9
40,40,-72.7027,-34.5946,-0.267,-0.041,20.4
40,41,-72.7027,-34.4595,0.762,0.107,5.3
40,42,-72.7027,-34.3243,-0.353,-0.423,9.3
40,43,-72.7027,-34.1892,0.025,-0.348,6.3
40,44,-72.7027,-34.0541,0.459,0.211,20.6
40,45,-72.7027,-33.9189,0.416,0.347,20.1
40,46,-72.7027,-33.7838,0.05,-0.464,21.3
40,47,-72.7027,-33.6486,-0.05,-0.102,5.1
40,48,-72.7027,-33.5135,0.017,-0.386,15.0
40,49,-72.7027,-33.3784,-0.156,-0.54,19.1
40,50,-72.7027,-33.2432,-0.233,-0.274,8.1
40,51,-72.7027,-33.1081,0.128,-0.456,18.0
40,52,-72.7027,-32.973,-0.151,0.11,6.7
40,53,-72.7027,-32.8378,-0.126,-0.066,8.6
40,54,-72.7027,-32.7027,0.354,-0.456,14.5
40,55,-72.7027,-32.5676,0.759,-0.591,18.1
40,56,-72.7027,-32.4324,0.285,0.208,7.9
40,57,-72.7027,-32.2973,-0.4,-0.424,8.7
40,58,-72.7027,-32.1622,-0.402,0.006,9.1
40,59,-72.7027,-32.027,0.737,-0.263,9.8
40,60,-72.7027,-31.8919,-0.114,-0.015,9.5
40,61,-72.7027,-31.7568,-0.38,-0.284,12.9
40,62,-72.7027,-31.6216,0.279,-0.513,18.1
40,63,-72.7027,-31.4865,0.311,-0.377,13.8
40,64,-72.7027,-31.3514,0.343,-0.412,20.5
40,65,-72.7027,-31.2162,-0.152,-0.172,19.4
40,66,-72.7027,-31.0811,-0.48,0.058,7.5
40,67,-72.7027,-30.9459,0.755,-0.336,6.0
40,68,-72.7027,-30.8108,-0.174,-0.588,22.6
40,69,-72.7027,-30.6757,0.379,-0.081,6.6
40,70,-72.7027,-30.5405,0.419,0.006,8.0
40,71,-72.7027,-30.4054,0.293,0.363,5.4
40,72,-72.7027,-30.2703,-0.093,-0.011,17.6
40,73,-72.7027,-30.1351,-0.148,-0.129,16.6
40,74,-72.7027,-30.0,0.277,-0.027,24.7
41,0,-72.7703,-40.0,0.626,0.328,22.7
41,1,-72.7703,-39.8649,0.731,0.228,13.2
41,2,-72.7703,-39.7297,-0.362,-0.277,12.4
41,3,-72.7703,-39.5946,-0.299,-0.363,10.9
41,4,-72.7703,-39.4595,0.728,-0.337,8.0
41,5,-72.7703,-39.3243,0.457,-0.096,7.8
41,6,-72.7703,-39.1892,0.648,0.144,7.6
41,7,-72.7703,-39.0541,-0.237,-0.097,7.3
41,8,-72.7703,-38.9189,0.264,-0.532,9.8
41,9,-72.7703,-38.7838,0.411,0.124,11.1
41,10,-72.7703,-38.6486,0.384,0.206,24.2
41,11,-72.7703,-38.5135,0.031,-0.311,16.6
41,12,-72.7703,-38.3784,-0.48,0.064,24.8
41,13,-72.7703,-38.2432,0.258,-0.173,12.4
41,14,-72.7703,-38.1081,-0.171,0.289,14.2
41,15,-72.7703,-37.973,0.085,0.245,11.5
41,16,-72.7703,-37.8378,0.745,-0.075,8.7
41,17,-72.7703,-37.7027,0.019,0.092,7.9
41,18,-72.7703,-37.5676,0.592,0.283,23.9
41,19,-72.7703,-37.4324,-0.255,-0.104,24.7
41,20,-72.7703,-37.2973,0.374,-0.287,5.9
41,21,-72.7703,-37.1622,0.77,0.154,8.0
41,22,-72.7703,-37.027,-0.368,-0.38,13.5
41,23,-72.7703,-36.8919,-0.489,-0.211,8.7
41,24,-72.7703,-36.7568,0.064,0.266,12.3
41,25,-72.7703,-36.6216,-0.38,0.124,7.6
41,26,-72.7703,-36.4865,0.473,-0.196,14.1
41,27,-72.7703,-36.3514,0.689,-0.385,10.4
41,28,-72.7703,-36.2162,0.064,-0.244,12.0
41,29,-72.7703,-36.0811,-0.164,-0.316,6.9
41,30,-72.7703,-35.9459,0.065,-0.424,13.6
41,31,-72.7703,-35.8108,0.44,0.143,24.7
41,32,-72.7703,-35.6757,-0.488,-0.348,11.6
41,33,-72.7703,-35.5405,0.266,-0.146,22.5
41,34,-72.7703,-35.4054,0.297,-0.214,21.9
41,35,-72.7703,-35.2703,0.329,0.382,24.0
41,36,-72.7703,-35.1351,-0.185,-0.209,20.8
41,37,-72.7703,-35.0,0.428,-0.52,18.2
41,38,-72.7703,-34.8649,-0.381,-0.51,22.1
41,39,-72.7703,-34.7297,-0.241,-0.009,6.5
41,40,-72.7703,-34.5946,0.641,-0.001,14.3
41,41,-72.7703,-34.4595,0.46,-0.181,24.8
41,42,-72.7703,-34.3243,-0.482,-0.168,20.4
41,43,-72.7703,-34.1892,-0.177,-0.546,24.2
41,44,-72.7703,-34.0541,-0.221,-0.083,20.6
41,45,-72.7703,-33.9189,-0.148,-0.095,22.5
41,46,-72.7703,-33.7838,-0.178,-0.45,19.1
41,47,-72.7703,-33.6486,-0.419,-0.496,20.2
41,48,-72.7703,-33.5135,0.097,-0.476,15.5
41,49,-72.7703,-33.3784,0.453,-0.499,23.5
41,50,-72.7703,-33.2432,0.289,0.01,21.5
41,51,-72.7703,-33.1081,0.375,-0.404,21.9
41,52,-72.7703,-32.973,-0.395,-0.349,18.5
41,53,-72.7703,-32.8378,0.737,-0.426,11.1
41,54,-72.7703,-32.7027,0.59,0.358,5.7
41,55,-72.7703,-32.5676,0.547,0.255,23.7
41,56,-72.7703,-32.4324,0.57,-0.37,16.7
41,57,-72.7703,-32.2973,0.713,-0.272,11.0
41,58,-72.7703,-32.1622,0.208,-0.39,8.0
41,59,-72.7703,-32.027,-0.24,-0.108,21.6
41,60,-72.7703,-31.8919,0.302,-0.58,21.7
41,61,-72.7703,-31.7568,0.466,0.071,21.3
41,62,-72.7703,-31.6216,0.459,-0.077,17.9
41,63,-72.7703,-31.4865,0.178,0.299,12.3
41,64,-72.7703,-31.3514,-0.411,-0.436,11.1
41,65,-72.7703,-31.2162,-0.018,0.204,5.2
41,66,-72.7703,-31.0811,0.697,0.192,21.7
41,67,-72.7703,-30.9459,0.26,-0.473,6.7
41,68,-72.7703,-30.8108,0.2,-0.201,17.6
41,69,-72.7703,-30.6757,-0.15,-0.43,15.1
41,70,-72.7703,-30.5405,-0.021,-0.345,15.5
41,71,-72.7703,-30.4054,0.664,-0.337,23.5
41,72,-72.7703,-30.2703,0.366,-0.044,5.6
41,73,-72.7703,-30.1351,0.524,-0.189,20.5
41,74,-72.7703,-30.0,0.091,0.348,6.0
42,0,-72.8378,-40.0,0.319,-0.474,5.8
42,1,-72.8378,-39.8649,-0.177,0.374,13.6
42,2,-72.8378,-39.7297,0.417,-0.369,6.3
42,3,-72.8378,-39.5946,0.056,0.173,20.8
42,4,-72.8378,-39.4595,0.075,-0.261,15.6
42,5,-72.8378,-39.3243,0.344,-0.457,5.6
42,6,-72.8378,-39.1892,0.717,0.258,5.8
42,7,-72.8378,-39.0541,-0.417,-0.291,17.3
42,8,-72.8378,-38.9189,0.572,0.059,21.1
42,9,-72.8378,-38.7838,-0.12,-0.034,13.8
42,10,-72.8378,-38.6486,0.077,-0.128,16.1
42,11,-72.8378,-38.5135,-0.472,-0.104,21.0
42,12,-72.8378,-38.3784,-0.109,0.132,17.2
42,13,-72.8378,-38.2432,0.153,-0.512,9.5
42,14,-72.8378,-38.1081,-0.427,0.068,17.3
42,15,-72.8378,-37.973,0.138,0.296,17.6
42,16,-72.8378,-37.8378,0.705,-0.542,19.7
42,17,-72.8378,-37.7027,-0.363,-0.459,17.4
42,18,-72.8378,-37.5676,0.494,0.117,24.4
42,19,-72.8378,-37.4324,0.033,-0.163,8.9
42,20,-72.8378,-37.2973,0.352,-0.196,24.0
42,21,-72.8378,-37.1622,-0.162,-0.463,15.8
42,22,-72.8378,-37.027,-0.293,-0.093,18.4
42,23,-72.8378,-36.8919,-0.291,-0.473,7.0
42,24,-72.8378,-36.7568,-0.408,-0.123,12.6
42,25,-72.8378,-36.6216,-0.259,0.164,20.4
42,26,-72.8378,-36.4865,0.363,-0.342,19.1
42,27,-72.8378,-36.3514,0.646,-0.119,5.8
42,28,-72.8378,-36.2162,0.558,0.392,15.9
42,29,-72.8378,-36.0811,0.391,0.087,6.8
42,30,-72.8378,-35.9459,-0.356,0.241,24.9
42,31,-72.8378,-35.8108,-0.124,-0.185,22.9
42,32,-72.8378,-35.6757,-0.097,0.168,5.4
42,33,-72.8378,-35.5405,-0.175,-0.559,22.2
42,34,-72.8378,-35.4054,0.17,-0.477,23.4
42,35,-72.8378,-35.2703,0.196,-0.397,12.1
42,36,-72.8378,-35.1351,-0.036,-0.198,19.4
